TRANSACTION_COMPLETE_DATE	TRANSACTION_TYPE	ORDER_ID	ITEM_NAME	SALE_DEPART_COUNTRY	SALE_ARRIVAL_COUNTRY	TAX_REPORTING_SCHEME	TAXABLE_JURISDICTION	BUYER_COUNTRY	TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL	TOTAL_ACTIVITY_VALUE_VAT_AMT	TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL	PRICE_ITEMS_VAT_EXCL_AMT	PRICE_ITEMS_VAT_AMT	PRICE_ITEMS_VAT_INCL_AMT	SHIPPING_VALUE_VAT_EXCL_AMT	SHIPPING_VALUE_VAT_AMT	SHIPPING_VALUE_VAT_INCL_AMT	GIFT_WRAP_VALUE_VAT_EXCL_AMT	GIFT_WRAP_VALUE_VAT_AMT	TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL	TRANSACTION_CURRENCY_CODE	EXCHANGE_RATE	VAT_RATE_PERCENT	TAX_COLLECTION_MODEL	TAX_COLLECTION_RESPONSIBILITY	COST_PRICE_OF_ITEMS	BUYER_VAT_NUMBER	SHIP_FROM_COUNTRY	SHIP_TO_COUNTRY	FULFILLMENT_CHANNEL
2026-02-11 01:19:00	Sale	464-6218835-5671454	20x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	FR	UNION-OSS	FR	FR	1829.15	365.82	2194.97	1816.67	363.33	2180.0	12.48	2.49	14.97	0.0	0.0	2180.0	EUR	1.0	20.0	Seller	Seller	700.0	FRINV56078X	DE	FR	AFN
2026-02-11 01:22:00	Sale	490-8992946-1463289	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	IT	UNION-OSS	IT	IT	816.39	179.61	996.0	816.39	179.61	996.0	0.0	0.0	0.0	0.0	0.0	996.0	EUR	1.0	22.0	Seller	Seller	380.0		FR	IT	AFN
2026-02-11 02:17:00	Inbound		"2x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	FR				339.98	0.0	339.98	339.98	0.0	339.98	0.0	0.0	0.0	0.0	0.0	339.98	EUR	1.0	0.0			90.0		FR	FR	
2026-02-11 02:22:00	Sale	445-9248458-7057257	"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	FR	REGULAR	FR	FR	566.63	113.33	679.96	566.63	113.33	679.96	0.0	0.0	0.0	0.0	0.0	679.96	EUR	1.0	20.0	Seller	Seller	180.0		FR	FR	AFN
2026-02-11 02:53:00	Sale	406-2174857-9010258	21x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	9953.15	0.0	9953.15	9888.48	0.0	9888.48	64.67	0.0	64.67	0.0	0.0	9888.48	PLN	0.23148	0.0	Seller	Seller	735.0	PL6143109336	FR	PL	AFN
2026-02-11 03:15:00	Inbound		3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR				327.0	0.0	327.0	327.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	327.0	EUR	1.0	0.0			105.0		FR	FR	
2026-02-11 03:17:00	Sale	413-6748428-6934485	3x B0932Q6M4B - Apple AirTag (4 Pack)	DE	GB	REGULAR	GB	GB	252.88	50.57	303.45	252.88	50.57	303.45	0.0	0.0	0.0	0.0	0.0	303.45	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	144.0		DE	GB	AFN
2026-02-11 05:27:00	Sale	451-9569857-8097907	25x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	3104.17	620.83	3725.0	3104.17	620.83	3725.0	0.0	0.0	0.0	0.0	0.0	3725.0	EUR	1.0	20.0	Seller	Seller	1500.0	FR50227117671	FR	FR	AFN
2026-02-11 05:31:00	Refund	443-7748647-1787682	2x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	GB	REGULAR	GB	GB	-157.95	-31.59	-189.54	-154.42	-30.88	-185.3	-3.53	-0.71	-4.24	0.0	0.0	-185.3	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	70.0		DE	GB	AFN
2026-02-11 05:49:00	Sale	407-3374043-2593802	2x B08LG2X98F - Anker PowerBank 20000mAh	DE	GB	REGULAR	GB	GB	60.18	12.04	72.22	56.65	11.33	67.98	3.53	0.71	4.24	0.0	0.0	67.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	25.0		DE	GB	AFN
2026-02-11 06:01:00	Sale	419-9893149-6548080	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	626.66	125.33	751.99	622.5	124.5	747.0	4.16	0.83	4.99	0.0	0.0	747.0	EUR	1.0	20.0	Seller	Seller	285.0		FR	FR	AFN
2026-02-11 06:05:00	FC_Transfer		3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	ES	INTRA_COMMUNITY	ES		59.97	0.0	59.97	59.97	0.0	59.97	0.0	0.0	0.0	0.0	0.0	59.97	EUR	1.0	0.0	Seller	Seller	15.0		FR	ES	AFN
2026-02-11 06:11:00	Inbound		3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR				327.0	0.0	327.0	327.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	327.0	EUR	1.0	0.0			105.0		FR	FR	
2026-02-11 06:45:00	Refund	453-6468670-9545753	3x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	-154.13	-30.83	-184.96	-149.97	-30.0	-179.97	-4.16	-0.83	-4.99	0.0	0.0	-179.97	EUR	1.0	20.0	Seller	Seller	45.0		FR	FR	AFN
2026-02-11 06:58:00	Sale	472-5093806-7056073	20x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	999.83	199.97	1199.8	999.83	199.97	1199.8	0.0	0.0	0.0	0.0	0.0	1199.8	EUR	1.0	20.0	Seller	Seller	300.0	FR99232929853	FR	FR	AFN
2026-02-11 07:12:00	Sale	467-1714409-7033417	1x B08LG2X98F - Anker PowerBank 20000mAh	DE	DE	REGULAR	DE	DE	33.61	6.38	39.99	33.61	6.38	39.99	0.0	0.0	0.0	0.0	0.0	39.99	EUR	1.0	19.0	Seller	Seller	12.5		DE	DE	AFN
2026-02-11 08:11:00	Refund	432-9211907-8672970	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	-49.99	-10.0	-59.99	-49.99	-10.0	-59.99	-0.0	-0.0	-0.0	0.0	0.0	-59.99	EUR	1.0	20.0	Seller	Seller	15.0		FR	FR	AFN
2026-02-11 08:13:00	Sale	437-4640211-5508915	13x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	DE	REGULAR	DE	DE	230.96	43.88	274.84	218.38	41.49	259.87	12.58	2.39	14.97	0.0	0.0	259.87	EUR	1.0	19.0	Seller	Seller	65.0	DE648227148	DE	DE	AFN
2026-02-11 08:18:00	Sale	433-7975819-6749374	2x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	248.33	49.67	298.0	248.33	49.67	298.0	0.0	0.0	0.0	0.0	0.0	298.0	EUR	1.0	20.0	Seller	Seller	120.0		FR	FR	AFN
2026-02-11 08:37:00	Sale	494-1724835-7149358	3x B08LG2X98F - Anker PowerBank 20000mAh	FR	IT	UNION-OSS	IT	IT	98.34	21.63	119.97	98.34	21.63	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	22.0	Seller	Seller	37.5		FR	IT	AFN
2026-02-11 08:48:00	FC_Transfer		"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	ES	INTRA_COMMUNITY	ES		679.96	0.0	679.96	679.96	0.0	679.96	0.0	0.0	0.0	0.0	0.0	679.96	EUR	1.0	0.0	Seller	Seller	180.0		FR	ES	AFN
2026-02-11 09:51:00	Sale	436-7997878-6212225	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	US	NON-EU-EXPORT	US	US	261.56	0.0	261.56	261.56	0.0	261.56	0.0	0.0	0.0	0.0	0.0	261.56	USD	0.91743	0.0	Seller	Seller	60.0		FR	US	AFN
2026-02-11 10:05:00	Sale	436-5160154-3140246	1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	ES	UNION-OSS	ES	ES	90.08	18.92	109.0	90.08	18.92	109.0	0.0	0.0	0.0	0.0	0.0	109.0	EUR	1.0	21.0	Seller	Seller	35.0		DE	ES	AFN
2026-02-11 10:42:00	FC_Transfer		3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	ES	INTRA_COMMUNITY	ES		447.0	0.0	447.0	447.0	0.0	447.0	0.0	0.0	0.0	0.0	0.0	447.0	EUR	1.0	0.0	Seller	Seller	180.0		FR	ES	AFN
2026-02-11 10:51:00	FC_Transfer		2x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	PL	INTRA_COMMUNITY	PL		498.0	0.0	498.0	498.0	0.0	498.0	0.0	0.0	0.0	0.0	0.0	498.0	EUR	1.0	0.0	Seller	Seller	190.0		DE	PL	AFN
2026-02-11 11:04:00	Sale	487-8727880-3482190	1x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	SE	UNION-OSS	SE	SE	1364.84	341.21	1706.05	1364.84	341.21	1706.05	0.0	0.0	0.0	0.0	0.0	1706.05	SEK	0.08734	25.0	Seller	Seller	60.0		DE	SE	AFN
2026-02-11 11:05:00	Sale	442-1882063-3088210	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	ES	UNION-OSS	ES	ES	53.7	11.28	64.98	49.58	10.41	59.99	4.12	0.87	4.99	0.0	0.0	59.99	EUR	1.0	21.0	Seller	Seller	15.0		DE	ES	AFN
2026-02-11 11:44:00	Sale	423-1219178-4652777	"8x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1359.92	0.0	1359.92	1359.92	0.0	1359.92	0.0	0.0	0.0	0.0	0.0	1359.92	EUR	1.0	0.0	Seller	Seller	360.0	DE963837165	FR	DE	AFN
2026-02-11 11:57:00	Sale	498-7521476-1489374	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	54.15	10.83	64.98	49.99	10.0	59.99	4.16	0.83	4.99	0.0	0.0	59.99	EUR	1.0	20.0	Seller	Seller	15.0		FR	FR	AFN
2026-02-11 12:15:00	Refund	455-6749434-4340565	"5x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-864.92	-0.0	-864.92	-849.95	-0.0	-849.95	-14.97	-0.0	-14.97	0.0	0.0	-849.95	EUR	1.0	0.0	Seller	Seller	225.0	DE946911036	FR	DE	AFN
2026-02-11 12:16:00	FC_Transfer		4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	PL	INTRA_COMMUNITY	PL		996.0	0.0	996.0	996.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	996.0	EUR	1.0	0.0	Seller	Seller	380.0		DE	PL	AFN
2026-02-11 12:20:00	Sale	489-6053677-5982232	19x B0932Q6M4B - Apple AirTag (4 Pack)	DE	DE	REGULAR	DE	DE	1912.58	363.39	2275.97	1900.0	361.0	2261.0	12.58	2.39	14.97	0.0	0.0	2261.0	EUR	1.0	19.0	Seller	Seller	912.0	DE179805276	DE	DE	AFN
2026-02-11 12:29:00	Inbound		3x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR				179.97	0.0	179.97	179.97	0.0	179.97	0.0	0.0	0.0	0.0	0.0	179.97	EUR	1.0	0.0			45.0		FR	FR	
2026-02-11 12:40:00	FC_Transfer		1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	PL	INTRA_COMMUNITY	PL		249.0	0.0	249.0	249.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	249.0	EUR	1.0	0.0	Seller	Seller	95.0		DE	PL	AFN
2026-02-11 12:53:00	Sale	461-6579855-7677189	12x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1788.0	0.0	1788.0	1788.0	0.0	1788.0	0.0	0.0	0.0	0.0	0.0	1788.0	EUR	1.0	0.0	Seller	Seller	720.0	DE703575700	FR	DE	AFN
2026-02-11 13:05:00	Sale	450-2170582-7494268	2x B08LG2X98F - Anker PowerBank 20000mAh	DE	DE	REGULAR	DE	DE	67.21	12.77	79.98	67.21	12.77	79.98	0.0	0.0	0.0	0.0	0.0	79.98	EUR	1.0	19.0	Seller	Seller	25.0		DE	DE	AFN
2026-02-11 13:09:00	Inbound		2x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR				498.0	0.0	498.0	498.0	0.0	498.0	0.0	0.0	0.0	0.0	0.0	498.0	EUR	1.0	0.0			190.0		FR	FR	
2026-02-11 13:57:00	FC_Transfer		4x B0932Q6M4B - Apple AirTag (4 Pack)	FR	ES	INTRA_COMMUNITY	ES		476.0	0.0	476.0	476.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	476.0	EUR	1.0	0.0	Seller	Seller	192.0		FR	ES	AFN
2026-02-11 14:01:00	Sale	482-7056081-9673630	25x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	5199.98	1039.99	6239.97	5187.5	1037.5	6225.0	12.48	2.49	14.97	0.0	0.0	6225.0	EUR	1.0	20.0	Seller	Seller	2375.0	FR86435235301	FR	FR	AFN
2026-02-11 14:06:00	Sale	499-7746726-2288555	4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	GB	REGULAR	GB	GB	56.64	11.33	67.97	56.64	11.33	67.97	0.0	0.0	0.0	0.0	0.0	67.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	20.0		FR	GB	AFN
2026-02-11 14:16:00	Sale	482-8175884-6685482	3x B08LG2X98F - Anker PowerBank 20000mAh	DE	DE	REGULAR	DE	DE	105.01	19.95	124.96	100.82	19.15	119.97	4.19	0.8	4.99	0.0	0.0	119.97	EUR	1.0	19.0	Seller	Seller	37.5		DE	DE	AFN
2026-02-11 14:26:00	Sale	418-5202336-4438684	19x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	DE	REGULAR	DE	DE	319.17	60.64	379.81	319.17	60.64	379.81	0.0	0.0	0.0	0.0	0.0	379.81	EUR	1.0	19.0	Seller	Seller	95.0	DE426384083	DE	DE	AFN
2026-02-11 14:52:00	Sale	490-3898574-8919242	25x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	FR	UNION-OSS	FR	FR	5199.98	1039.99	6239.97	5187.5	1037.5	6225.0	12.48	2.49	14.97	0.0	0.0	6225.0	EUR	1.0	20.0	Seller	Seller	2375.0	FRINV36723X	DE	FR	AFN
2026-02-11 15:07:00	Sale	469-3125613-9109552	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	GB	REGULAR	GB	GB	235.15	47.04	282.19	231.62	46.33	277.95	3.53	0.71	4.24	0.0	0.0	277.95	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	105.0		DE	GB	AFN
2026-02-11 15:12:00	Sale	458-7951785-7798663	25x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	5187.5	1037.5	6225.0	5187.5	1037.5	6225.0	0.0	0.0	0.0	0.0	0.0	6225.0	EUR	1.0	20.0	Seller	Seller	2375.0	FR90167231341	FR	FR	AFN
2026-02-11 15:32:00	Sale	453-4302021-2776177	17x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	DE	REGULAR	DE	DE	3557.14	675.86	4233.0	3557.14	675.86	4233.0	0.0	0.0	0.0	0.0	0.0	4233.0	EUR	1.0	19.0	Seller	Seller	1615.0	DE895214545	DE	DE	AFN
2026-02-11 15:33:00	Sale	436-8860323-1341417	19x B08LG2X98F - Anker PowerBank 20000mAh	DE	FR	UNION-OSS	FR	FR	633.17	126.64	759.81	633.17	126.64	759.81	0.0	0.0	0.0	0.0	0.0	759.81	EUR	1.0	20.0	Seller	Seller	237.5	FRINV26642X	DE	FR	AFN
2026-02-11 16:05:00	Refund	474-8432789-4996588	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	GB	REGULAR	GB	GB	-532.66	-106.53	-639.19	-529.13	-105.82	-634.95	-3.53	-0.71	-4.24	0.0	0.0	-634.95	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	285.0		DE	GB	AFN
2026-02-11 16:19:00	Sale	454-5234355-4955823	2x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	PL	PL	REGULAR	PL	PL	140.41	32.3	172.71	140.41	32.3	172.71	0.0	0.0	0.0	0.0	0.0	172.71	PLN	0.23148	23.0	Seller	Seller	10.0		PL	PL	AFN
2026-02-11 16:22:00	Sale	436-3142498-5023011	12x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	IT	UNION-OSS	IT	IT	1084.4	238.57	1322.97	1072.13	235.87	1308.0	12.27	2.7	14.97	0.0	0.0	1308.0	EUR	1.0	22.0	Seller	Seller	420.0	ITINV79602X	FR	IT	AFN
2026-02-11 17:39:00	Sale	449-9137461-8646921	1x B08LG2X98F - Anker PowerBank 20000mAh	PL	PL	REGULAR	PL	PL	140.46	32.3	172.76	140.46	32.3	172.76	0.0	0.0	0.0	0.0	0.0	172.76	PLN	0.23148	23.0	Seller	Seller	12.5		PL	PL	AFN
2026-02-11 17:42:00	Sale	479-7038446-7577230	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	PL	UNION-OSS	PL	PL	1166.02	268.18	1434.2	1148.49	264.15	1412.64	17.53	4.03	21.56	0.0	0.0	1412.64	PLN	0.23148	23.0	Seller	Seller	105.0		FR	PL	AFN
2026-02-11 18:03:00	FC_Transfer		1x B08LG2X98F - Anker PowerBank 20000mAh	DE	PL	INTRA_COMMUNITY	PL		39.99	0.0	39.99	39.99	0.0	39.99	0.0	0.0	0.0	0.0	0.0	39.99	EUR	1.0	0.0	Seller	Seller	12.5		DE	PL	AFN
2026-02-11 18:04:00	Inbound		2x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR				218.0	0.0	218.0	218.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	218.0	EUR	1.0	0.0			70.0		FR	FR	
2026-02-11 18:08:00	Sale	486-8678335-1475208	4x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	ES	UNION-OSS	ES	ES	492.56	103.44	596.0	492.56	103.44	596.0	0.0	0.0	0.0	0.0	0.0	596.0	EUR	1.0	21.0	Seller	Seller	240.0		DE	ES	AFN
2026-02-11 18:09:00	Sale	457-7837826-7018218	11x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	562.39	112.47	674.86	549.91	109.98	659.89	12.48	2.49	14.97	0.0	0.0	659.89	EUR	1.0	20.0	Seller	Seller	165.0	FR34750324880	FR	FR	AFN
2026-02-11 18:41:00	Sale	493-4667856-3850598	1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	SE	UNION-OSS	SE	SE	2326.55	581.64	2908.19	2280.84	570.21	2851.05	45.71	11.43	57.14	0.0	0.0	2851.05	SEK	0.08734	25.0	Seller	Seller	95.0		DE	SE	AFN
2026-02-11 19:00:00	FC_Transfer		3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	DE	INTRA_COMMUNITY	DE		59.97	0.0	59.97	59.97	0.0	59.97	0.0	0.0	0.0	0.0	0.0	59.97	EUR	1.0	0.0	Seller	Seller	15.0		FR	DE	AFN
2026-02-11 19:24:00	Sale	449-2408809-9522573	23x B08LG2X98F - Anker PowerBank 20000mAh	DE	FR	UNION-OSS	FR	FR	766.48	153.29	919.77	766.48	153.29	919.77	0.0	0.0	0.0	0.0	0.0	919.77	EUR	1.0	20.0	Seller	Seller	287.5	FRINV91643X	DE	FR	AFN
2026-02-11 20:17:00	FC_Transfer		4x B0932Q6M4B - Apple AirTag (4 Pack)	DE	PL	INTRA_COMMUNITY	PL		476.0	0.0	476.0	476.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	476.0	EUR	1.0	0.0	Seller	Seller	192.0		DE	PL	AFN
2026-02-11 20:21:00	FC_Transfer		2x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	PL	INTRA_COMMUNITY	PL		498.0	0.0	498.0	498.0	0.0	498.0	0.0	0.0	0.0	0.0	0.0	498.0	EUR	1.0	0.0	Seller	Seller	190.0		DE	PL	AFN
2026-02-11 20:43:00	Sale	448-1710883-1200736	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	PL	PL	REGULAR	PL	PL	228.23	52.49	280.72	210.7	48.46	259.16	17.53	4.03	21.56	0.0	0.0	259.16	PLN	0.23148	23.0	Seller	Seller	15.0		PL	PL	AFN
2026-02-11 20:59:00	Sale	470-8248928-8681246	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	IT	UNION-OSS	IT	IT	370.48	81.51	451.99	366.39	80.61	447.0	4.09	0.9	4.99	0.0	0.0	447.0	EUR	1.0	22.0	Seller	Seller	180.0		FR	IT	AFN
2026-02-11 21:13:00	Sale	486-2502236-8066457	3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	DE	REGULAR	DE	DE	54.58	10.38	64.96	50.39	9.58	59.97	4.19	0.8	4.99	0.0	0.0	59.97	EUR	1.0	19.0	Seller	Seller	15.0		DE	DE	AFN
2026-02-11 21:38:00	Sale	474-2534829-1829874	"20x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	DE	DE	REGULAR	DE	DE	2856.97	542.83	3399.8	2856.97	542.83	3399.8	0.0	0.0	0.0	0.0	0.0	3399.8	EUR	1.0	19.0	Seller	Seller	900.0	DE831544361	DE	DE	AFN
2026-02-11 21:51:00	FC_Transfer		3x B0932Q6M4B - Apple AirTag (4 Pack)	DE	PL	INTRA_COMMUNITY	PL		357.0	0.0	357.0	357.0	0.0	357.0	0.0	0.0	0.0	0.0	0.0	357.0	EUR	1.0	0.0	Seller	Seller	144.0		DE	PL	AFN
2026-02-11 22:04:00	Sale	404-9062223-6111456	8x B0932Q6M4B - Apple AirTag (4 Pack)	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	4112.64	0.0	4112.64	4112.64	0.0	4112.64	0.0	0.0	0.0	0.0	0.0	4112.64	PLN	0.23148	0.0	Seller	Seller	384.0	PL4873402282	FR	PL	AFN
2026-02-11 22:52:00	FC_Transfer		1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	PL	INTRA_COMMUNITY	PL		249.0	0.0	249.0	249.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	249.0	EUR	1.0	0.0	Seller	Seller	95.0		DE	PL	AFN
2026-02-11 23:13:00	Inbound		1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR				109.0	0.0	109.0	109.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	109.0	EUR	1.0	0.0			35.0		FR	FR	
2026-02-11 23:15:00	Sale	413-4799198-4039591	3x B08LG2X98F - Anker PowerBank 20000mAh	FR	US	NON-EU-EXPORT	US	US	136.21	0.0	136.21	130.77	0.0	130.77	5.44	0.0	5.44	0.0	0.0	130.77	USD	0.91743	0.0	Seller	Seller	37.5		FR	US	AFN
2026-02-12 00:13:00	Sale	438-6242279-4052314	19x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	IT	UNION-OSS	IT	IT	934.27	205.54	1139.81	934.27	205.54	1139.81	0.0	0.0	0.0	0.0	0.0	1139.81	EUR	1.0	22.0	Seller	Seller	285.0	ITINV36304X	FR	IT	AFN
2026-02-12 00:39:00	FC_Transfer		3x B08LG2X98F - Anker PowerBank 20000mAh	DE	PL	INTRA_COMMUNITY	PL		119.97	0.0	119.97	119.97	0.0	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	0.0	Seller	Seller	37.5		DE	PL	AFN
2026-02-12 00:41:00	FC_Transfer		4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	INTRA_COMMUNITY	DE		239.96	0.0	239.96	239.96	0.0	239.96	0.0	0.0	0.0	0.0	0.0	239.96	EUR	1.0	0.0	Seller	Seller	60.0		FR	DE	AFN
2026-02-12 00:43:00	Sale	414-8344423-9214260	3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	SE	UNION-OSS	SE	SE	549.33	137.33	686.66	549.33	137.33	686.66	0.0	0.0	0.0	0.0	0.0	686.66	SEK	0.08734	25.0	Seller	Seller	15.0		DE	SE	AFN
2026-02-12 00:45:00	Sale	430-1145731-7365691	8x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	399.93	79.99	479.92	399.93	79.99	479.92	0.0	0.0	0.0	0.0	0.0	479.92	EUR	1.0	20.0	Seller	Seller	120.0	FR74903137244	FR	FR	AFN
2026-02-12 01:00:00	FC_Transfer		3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	ES	INTRA_COMMUNITY	ES		447.0	0.0	447.0	447.0	0.0	447.0	0.0	0.0	0.0	0.0	0.0	447.0	EUR	1.0	0.0	Seller	Seller	180.0		FR	ES	AFN
2026-02-12 01:18:00	FC_Transfer		4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	DE	INTRA_COMMUNITY	DE		79.96	0.0	79.96	79.96	0.0	79.96	0.0	0.0	0.0	0.0	0.0	79.96	EUR	1.0	0.0	Seller	Seller	20.0		FR	DE	AFN
2026-02-12 01:23:00	FC_Transfer		2x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	ES	INTRA_COMMUNITY	ES		39.98	0.0	39.98	39.98	0.0	39.98	0.0	0.0	0.0	0.0	0.0	39.98	EUR	1.0	0.0	Seller	Seller	10.0		FR	ES	AFN
2026-02-12 01:53:00	Refund	493-7261687-7398023	4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	GB	REGULAR	GB	GB	-308.83	-61.77	-370.6	-308.83	-61.77	-370.6	-0.0	-0.0	-0.0	0.0	0.0	-370.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	140.0		DE	GB	AFN
2026-02-12 03:00:00	Sale	417-5197989-8426355	4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	GB	REGULAR	GB	GB	56.64	11.33	67.97	56.64	11.33	67.97	0.0	0.0	0.0	0.0	0.0	67.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	20.0		FR	GB	AFN
2026-02-12 03:18:00	Sale	464-1602839-9412879	23x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	FR	UNION-OSS	FR	FR	4772.5	954.5	5727.0	4772.5	954.5	5727.0	0.0	0.0	0.0	0.0	0.0	5727.0	EUR	1.0	20.0	Seller	Seller	2185.0	FRINV49413X	DE	FR	AFN
2026-02-12 03:22:00	Sale	462-5097479-1676177	"10x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	FR	REGULAR	FR	FR	1416.58	283.32	1699.9	1416.58	283.32	1699.9	0.0	0.0	0.0	0.0	0.0	1699.9	EUR	1.0	20.0	Seller	Seller	450.0	FR36561874583	FR	FR	AFN
